"GeneID";"Localization_keys";"confidence(plasma membrane)";"Localization";"confidence(ER)";"confidence(extracellular)";"confidence(lipid particles)";"confidence(integral membrane)";"confidence(cell wall)";"confidence(cytoskeleton)";"confidence(nucleus)";"predicted_localization";"confidence(mitochondria)";"confidence(golgi)";"confidence(vacuole)";"confidence(endosome)";"confidence(cytoplasm)";"confidence(?)";"confidence(transport vesicles)";"confidence(peroxisome)";"Correct_prediction"
"G235354";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234758";"er";0.4;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234701";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.2;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G236955";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234785";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234433";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"true"
"G237196";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234773";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;"false"
"G234847";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235367";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G235705";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G240040";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235354";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G235305";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234945";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G235337";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234847";"nucleus";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"plasma membrane";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234175";"mitochondria";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.5;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G239681";"golgi";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234704";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G238905";"mitochondria";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234372";"cytoplasm";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234927";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235305";"nucleus";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G234965";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235569";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234333";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234298";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234199";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G234780";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234798";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G240291";"cytoplasm";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G235466";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G240072";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.4;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G236838";"er";0.2;"?";0.4;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235315";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234385";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234267";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G238429";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234147";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.7999999999999999;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235367";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G234490";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234283";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G235055";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235775";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234515";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237337";"er";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;"false"
"G236758";"er";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;"false"
"G234701";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G239162";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"vacuole";0.0;0.0;0.5;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G237406";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234570";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234704";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234442";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.5;0.30000000000000004;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G234531";"plasmamembrane";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234974";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234881";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234743";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234794";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.30000000000000004;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G235179";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G235362";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234299";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.2;"mitochondria";0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235605";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235446";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"golgi";0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234794";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.30000000000000004;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G239681";"golgi";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235001";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234372";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.1;"cytoplasm";0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;"true"
"G235001";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234365";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234617";"plasmamembrane";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.0;"cytoskeleton";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234739";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"true"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237387";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234411";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G235377";"transportvesicles";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"nucleus";0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;"false"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.0;"vacuole";0.0;0.0;0.7999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G234773";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.30000000000000004;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235538";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234511";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G234140";"nucleus";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.0;"mitochondria";0.5;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G236066";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235916";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235855";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G240407";"mitochondria";0.0;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.8999999999999999;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G239273";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G236771";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234728";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234485";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"true"
"G237100";"nucleus";0.0;"?";0.4;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.8999999999999999;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G235275";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235318";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.2;"cytoskeleton";0.30000000000000004;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234790";"er";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.7999999999999999;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235393";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235909";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234314";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239593";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234521";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.8999999999999999;0.1;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234147";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235356";"er";0.0;"?";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235149";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234086";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234314";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234087";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235224";"er";0.0;"?";0.4;0.0;0.0;0.0;0.0;0.0;0.0;"ER";0.0;0.0;0.30000000000000004;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235220";"transportvesicles";0.0;"?";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"golgi";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234283";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.9999999999999999;0.0;0.0;0.0;0.0;0.0;"false"
"G238447";"er";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235305";"nucleus";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G239593";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G240072";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.4;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235794";"nucleus";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235533";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235794";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237026";"cytoplasm";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G235118";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G236919";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G235186";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235098";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234365";"plasmamembrane";0.0;"?";0.6;0.0;0.0;0.0;0.0;0.0;0.2;"ER";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234802";"cytoplasm";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.5;0.0;0.2;0.0;0.0;0.0;"false"
"G235888";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235848";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.7;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G234741";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235562";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235878";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.4;"nucleus";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235339";"nucleus";0.6;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234389";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234739";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G237587";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G235547";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7;0.30000000000000004;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235646";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234372";"cytoplasm";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235705";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
